Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,0,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,397099249674,,,0
H4,2014,2014,2014,0,0,1,Import,251,France,FRA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,56416479646,,,0
H4,2014,2014,2014,0,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,21469259822,,,0
H4,2014,2014,2014,0,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,6462196448,,,0
H4,2014,2014,2014,0,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,6462196448,,,0
H4,2014,2014,2014,0,0,1,Import,251,France,FRA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,1161809985,,,0
H4,2014,2014,2014,0,0,2,Export,251,France,FRA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,2585209162,,,0
H4,2014,2014,2014,0,0,1,Import,251,France,FRA,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,41858288400,,,0
H4,2014,2014,2014,0,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,36382467218,,,0
H4,2014,2014,2014,0,0,1,Import,710,South Africa,ZAF,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,15439064040,,,0
H4,2014,2014,2014,0,0,2,Export,710,South Africa,ZAF,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,8770889953,,,4
H4,2014,2014,2014,0,0,1,Import,710,South Africa,ZAF,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,2210377172,,,0
H4,2014,2014,2014,0,0,2,Export,710,South Africa,ZAF,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,909774181,,,4
H4,2014,2014,2014,0,0,1,Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,286436090,,,0
H4,2014,2014,2014,0,0,4,Re-Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,286436090,,,0
H4,2014,2014,2014,0,0,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,6587372001,,,0
H4,2014,2014,2014,0,0,2,Export,710,South Africa,ZAF,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,6479284065,,,4
H4,2014,2014,2014,0,0,1,Import,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,486296238006,,,0
H4,2014,2014,2014,0,0,2,Export,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,123675622756,,,0
H4,2014,2014,2014,0,0,3,Re-Export,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,8094518678,,,0
H4,2014,2014,2014,0,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,47750027418,,,0
H4,2014,2014,2014,0,0,2,Export,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,32449632078,,,0
H4,2014,2014,2014,0,0,3,Re-Export,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,3885678373,,,0
H4,2014,2014,2014,0,0,1,Import,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,8466309968,,,0
H4,2014,2014,2014,0,0,2,Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,6368196133,,,0
H4,2014,2014,2014,0,0,3,Re-Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,825626746,,,0
H4,2015,2015,2015,0,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,143369308743,,,0
H4,2015,2015,2015,0,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,143369308743,,,0
H4,2015,2015,2015,0,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,24631699637,,,0
H4,2015,2015,2015,0,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,27051526502,,,0
H4,2015,2015,2015,0,0,1,Import,156,China,CHN,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,30151410452,,,0
H4,2015,2015,2015,0,0,2,Export,156,China,CHN,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,15857921952,,,0
H4,2015,2015,2015,0,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,148693056205,,,0
H4,2015,2015,2015,0,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,409979244393,,,0
H4,2015,2015,2015,0,0,1,Import,251,France,FRA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,51871364118,,,0
H4,2015,2015,2015,0,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,19909795201,,,0
H4,2015,2015,2015,0,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,5182646135,,,0
H4,2015,2015,2015,0,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,5182646135,,,0
H4,2015,2015,2015,0,0,1,Import,251,France,FRA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,929950254,,,0
H4,2015,2015,2015,0,0,2,Export,251,France,FRA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,2001177828,,,0
H4,2015,2015,2015,0,0,1,Import,251,France,FRA,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,38775095282,,,0
H4,2015,2015,2015,0,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,36216033003,,,0
H4,2015,2015,2015,0,0,1,Import,710,South Africa,ZAF,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,15671111086,,,0
H4,2015,2015,2015,0,0,2,Export,710,South Africa,ZAF,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,7420282077,,,4
H4,2015,2015,2015,0,0,1,Import,710,South Africa,ZAF,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,1926855205,,,0
H4,2015,2015,2015,0,0,2,Export,710,South Africa,ZAF,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,750489359,,,4
H4,2015,2015,2015,0,0,1,Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,210498771,,,0
H4,2015,2015,2015,0,0,4,Re-Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,210498771,,,0
H4,2015,2015,2015,0,0,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,6012119992,,,0
H4,2015,2015,2015,0,0,2,Export,710,South Africa,ZAF,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,6168601280,,,4
H4,2015,2015,2015,0,0,1,Import,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,504028116963,,,0
H4,2015,2015,2015,0,0,2,Export,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,116071708830,,,0
H4,2015,2015,2015,0,0,3,Re-Export,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,8304432773,,,0
H4,2015,2015,2015,0,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,48864400404,,,0
H4,2015,2015,2015,0,0,2,Export,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,31480817422,,,0
H4,2015,2015,2015,0,0,3,Re-Export,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,3949392123,,,0
H4,2015,2015,2015,0,0,1,Import,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,7441353516,,,0
H4,2015,2015,2015,0,0,2,Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,5458228360,,,0
H4,2015,2015,2015,0,0,3,Re-Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,617463038,,,0
H4,2016,2016,2016,0,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,22511003294,,,0
H4,2016,2016,2016,0,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,24958617484,,,0
H4,2016,2016,2016,0,0,1,Import,156,China,CHN,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,22228893549,,,0
H4,2016,2016,2016,0,0,2,Export,156,China,CHN,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,12849507644,,,0
H4,2016,2016,2016,0,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,135120133073,,,0
H4,2016,2016,2016,0,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,385677759424,,,0
H4,2016,2016,2016,0,0,1,Import,251,France,FRA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,51032597789,,,0
H4,2016,2016,2016,0,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,17705737323,,,0
H4,2016,2016,2016,0,0,1,Import,251,France,FRA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,1039848357,,,0
H4,2016,2016,2016,0,0,2,Export,251,France,FRA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,2012412391,,,0
H4,2016,2016,2016,0,0,1,Import,251,France,FRA,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,39678969318,,,0
H4,2016,2016,2016,0,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,36127096199,,,0
H4,2016,2016,2016,0,0,1,Import,710,South Africa,ZAF,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,13536720179,,,0
H4,2016,2016,2016,0,0,2,Export,710,South Africa,ZAF,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,6812080879,,,0
H4,2016,2016,2016,0,0,1,Import,710,South Africa,ZAF,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,2249866412,,,0
H4,2016,2016,2016,0,0,2,Export,710,South Africa,ZAF,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,745781784,,,0
H4,2016,2016,2016,0,0,1,Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,361906316,,,0
H4,2016,2016,2016,0,0,4,Re-Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,361906316,,,0
H4,2016,2016,2016,0,0,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,4977674733,,,0
H4,2016,2016,2016,0,0,2,Export,710,South Africa,ZAF,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,,,,,5473767809,,,0
H4,2016,2016,2016,0,0,1,Import,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,481516029544,,,4
H4,2016,2016,2016,0,0,2,Export,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,115602060260,,,4
H4,2016,2016,2016,0,0,3,Re-Export,842,USA,USA,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,8637374334,,,0
H4,2016,2016,2016,0,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,47769520324,,,4
H4,2016,2016,2016,0,0,2,Export,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,32618447002,,,4
H4,2016,2016,2016,0,0,3,Re-Export,842,USA,USA,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,5026877963,,,0
H4,2016,2016,2016,0,0,1,Import,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,6903496232,,,4
H4,2016,2016,2016,0,0,2,Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,4605156731,,,4
H4,2016,2016,2016,0,0,3,Re-Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,,,0,,0,,542254918,,,0
