id,name,lat,lon
510,"Westferry DLR, Limehouse",51.509303,-0.025996
511,"Sutton Street, Shadwell",51.511066,-0.053558
512,"Pritchard's Road, Bethnal Green",51.532091,-0.06142
513,"Watney Market, Stepney",51.5142228,-0.055656
515,"Russell Gardens, Olympia",51.500088,-0.211316
516,"Chrisp Street Market, Poplar",51.5112,-0.014438
517,"Ford Road, Old Ford",51.532513,-0.033085
518,"Antill Road, Mile End",51.528224,-0.037471
519,"Teviot Street, Poplar",51.518811,-0.011662
520,"Bancroft Road, Bethnal Green",51.526041,-0.047218
521,"Driffield Road, Old Ford",51.534137,-0.037366
522,"Clinton Road, Mile End",51.525941,-0.036017
523,"Langdon Park, Poplar",51.51549,-0.013475
524,"Lancaster Gate, Bayswater",51.511654,-0.179668
526,"Lancaster Drive, Blackwall",51.503143,-0.008428
527,"Hansard Mews, Holland Park",51.503802,-0.215808
528,"Clarges Street, Mayfair",51.507326,-0.145827
529,"Manresa Road, Chelsea",51.486892,-0.170983
530,"Newby Place, Poplar",51.508896,-0.012413
531,"Twig Folly Bridge, Mile End",51.530326,-0.042744
532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068
533,"Wellington Row, Bethnal Green",51.528222,-0.069743
534,"Goldsmith's Row, Haggerston",51.531864,-0.066035
535,"Gloucester Avenue, Camden Town",51.537349,-0.147154
536,"Queensbridge Road, Haggerston",51.53385,-0.06992
537,"Old Montague Street, Whitechapel",51.51793,-0.067937
538,"Naval Row, Blackwall",51.508981,-0.00699
539,"Hoxton Station, Hoxton",51.531091,-0.075901
540,"Albany Street, The Regent's Park",51.528302,-0.144466
541,"Green Park Station, Mayfair",51.506613,-0.142844
542,"Salmon Lane, Limehouse",51.514115,-0.033828
543,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666
544,"Percival Street, Finsbury",51.526153,-0.102208
545,"Arlington Road, Camden Town",51.539957,-0.145246
546,"New Fetter Lane, Holborn",51.517428,-0.107987
547,"East India DLR, Blackwall",51.509474,-0.002275
548,"Westminster Bridge Road, Elephant & Castle",51.498386,-0.107913
549,"Gaywood  Street, Elephant & Castle",51.49605,-0.104193
550,"Harford Street, Mile End",51.521564,-0.039264
551,"Import Dock, Canary Wharf",51.505772,-0.016460175
552,"Watney Street, Shadwell",51.511542,-0.056667
553,"Regent's Row, Haggerston",51.535678,-0.062546
554,"Aberfeldy Street, Poplar",51.513548,-0.005659
556,"Heron Quays DLR, Canary Wharf",51.502661,-0.021596
557,"King Edward Street, St Pauls",51.51601,-0.0985
558,"Page Street, Westminster",51.493978,-0.127554
559,"Abbotsbury Road, Holland Park",51.501391,-0.205991
560,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921
561,"Rectory Square, Stepney",51.518369,-0.043371
562,"Bury Place, Holborn",51.51746,-0.12335
563,"Preston's Road, Cubitt Town",51.499286,-0.009152
564,"Somerset House, Strand",51.509943,-0.117619
565,"Selby Street, Whitechapel",51.521905,-0.063386
566,"Westfield Ariel Way, White City",51.509158,-0.224103
568,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697
569,"Pitfield Street Central, Hoxton",51.53213,-0.08299
570,"Upper Bank Street, Canary Wharf",51.503083,-0.017676
571,"Westfield Southern Terrace,Shepherd's Bush",51.506256,-0.218337
572,"Greenland Road, Camden Town",51.539099,-0.141728
573,"Limerston Street, West Chelsea",51.485587,-0.18119
574,"Eagle Wharf Road, Hoxton",51.53356,-0.09315
576,"Alpha Grove, Millwall",51.497304,-0.022793
577,"Globe Town Market, Bethnal Green",51.528869,-0.047548
578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133
579,"Queen Street 2, Bank",51.511246,-0.093051
580,"Doddington Grove, Kennington",51.48692917,-0.102996299
581,"New Cavendish Street, Marylebone",51.519167,-0.147983
583,"Abingdon Green, Westminster",51.497622,-0.125978
584,"Ilchester Gardens, Bayswater",51.51244,-0.19096
586,"Mudchute DLR, Cubitt Town",51.490645,-0.014582
587,"Monument Street, Monument",51.50964,-0.08497
588,"Hoxton Street, Hoxton",51.52959,-0.0801
589,"Drayton Gardens, West Chelsea",51.487196,-0.179369
590,"Greenberry Street, St.John's Wood",51.53256,-0.16862
591,"Westfield Library Corner, Shepherd's Bush",51.506093,-0.2242237
592,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377
593,"Northdown Street, King's Cross",51.531066,-0.11934
594,"Kingsway Southbound, Strand",51.513875,-0.117774
595,"Hammersmith Road, Hammersmith",51.493267,-0.21985
596,"Parson's Green, Parson's Green",51.472817,-0.199783
597,"Fulham Park Road, Fulham",51.473471,-0.20782
598,"Southerton Road, Hammersmith",51.494499,-0.228188
599,"Manbre Road, Hammersmith",51.485743,-0.223616
600,"South Lambeth Road, Vauxhall",51.481747,-0.124642
601,"BBC White City, White City",51.514767,-0.225787
602,"Union Grove, Wandsworth Road",51.472993,-0.133972
603,"Caldwell Street, Stockwell",51.477839,-0.116493
604,"St Martins Close, Camden Town",51.538792,-0.138535
605,"Seymour Place, Marylebone",51.520331,-0.163667
606,"Addison Road, Holland Park",51.504199,-0.210941
607,"Putney Bridge Station, Fulham",51.468814,-0.210279
608,"Colet Gardens, Hammersmith",51.491093,-0.216493
609,"Sugden Road, Clapham",51.46512358,-0.157788279
610,"Danvers Street, West Chelsea",51.48256792,-0.172078187
611,"Princedale Road, Holland Park",51.50646524,-0.208486599
612,"Wandsworth Rd, Isley Court, Wandsworth Road",51.46925984,-0.141812513
613,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093
614,"Bradmead, Battersea Park",51.47817208,-0.144690541
615,"Finlay Street, Fulham",51.4768851,-0.215895601
616,"Aintree Street, Fulham",51.48102131,-0.209973497
617,"Elysium Place, Fulham",51.47107905,-0.207842908
618,"Eel Brook Common, Walham Green",51.47625965,-0.193254007
619,"Irene Road, Parsons Green",51.4737636,-0.197010096
620,"Surrey Lane, Battersea",51.47518024,-0.167160736
621,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294
622,"Lansdowne Road, Ladbroke Grove",51.50748124,-0.205535908
623,"Nantes Close, Wandsworth",51.46193072,-0.180791784
624,"Courland Grove, Wandsworth Road",51.4729184,-0.132102704
625,"Queen's Circus, Battersea Park",51.47761941,-0.149551631
626,"Normand Park, West Kensington",51.48438657,-0.20481514
627,"Holden Street, Battersea",51.4687905,-0.158230901
628,"William Morris Way, Sands End",51.46881971,-0.184318843
629,"Morie Street, Wandsworth",51.45995384,-0.190184054
630,"Clarence Walk, Stockwell",51.47073264,-0.126994068
631,"Battersea Park Road, Nine Elms",51.4795017,-0.141770709
632,"Sheepcote Lane, Battersea",51.47053858,-0.163041605
633,"Vereker Road, West Kensington",51.48959104,-0.209378594
634,"Brook Green South, Brook Green",51.49434708,-0.215804559
635,"Greyhound Road, Hammersmith",51.48606206,-0.214428378
636,"South Park, Sands End",51.46706414,-0.193502076
637,"Spencer Park, Wandsworth Common",51.45787019,-0.174691623
638,"Falcon Road, Clapham Junction",51.46663393,-0.169821175
639,"Coomer Place, West Kensington",51.48357068,-0.202038682
640,"Silverthorne Road, Battersea",51.47286577,-0.148059277
641,"Archbishop's Park, Waterloo",51.49824168,-0.117495865
642,"Fawcett Close, Battersea",51.46916161,-0.174485792
643,"All Saints' Road, Portobello",51.5190427,-0.204764421
644,"Rainville Road, Hammersmith",51.48373225,-0.223852256
645,"Great Suffolk Street, The Borough",51.50173215,-0.100292412
646,"Buckingham Gate, Westminster",51.49886563,-0.137424571
647,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071
648,"Peterborough Road, Sands End",51.46904022,-0.19627483
649,"World's End Place, West Chelsea",51.48180515,-0.18027465
650,"St. Mark's Road, North Kensington",51.51687069,-0.213872396
651,"Thorndike Close, West Chelsea",51.48089844,-0.183853573
652,"Evesham Street, Avondale",51.51148696,-0.218190203
653,"Simpson Street, Clapham Junction",51.47084722,-0.17070367
654,"Ashmole Estate, Oval",51.48267821,-0.117661574
655,"Crabtree Lane, Fulham",51.48294452,-0.219346128
656,"Broomhouse Lane, Parsons Green",51.46841875,-0.199135704
657,"Blythe Road West, Shepherd's Bush",51.4996806,-0.221791552
658,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637
660,"West Kensington Station, West Kensington",51.49087074,-0.206029743
661,"All Saints Church, Portobello",51.51632095,-0.202608612
662,"Phene Street, Chelsea",51.48498496,-0.167919869
663,"Clarendon Road, Avondale",51.51323001,-0.211593602
664,"Austin Road, Battersea Park",51.474376,-0.155442787
665,"Smugglers Way, Wandsworth",51.46108367,-0.191722864
666,"Olympia Way, Olympia",51.49610093,-0.208158259
667,"Shepherd's Bush Road North, Shepherd's Bush",51.5015946,-0.222293381
668,"Ravenscourt Park Station, Hammersmith",51.49422354,-0.236769936
669,"Teversham Lane, Stockwell",51.47614939,-0.1232585
670,"Ashley Crescent, Battersea",51.46718562,-0.152248582
671,"Parsons Green Station, Parsons Green",51.475089,-0.201968
673,"Hibbert Street, Battersea",51.46517078,-0.18038939
674,"Carnegie Street, King's Cross",51.53546778,-0.11619105
675,"Usk Road, Clapham Junction",51.46348914,-0.182126248
676,"Hartington Road, Stockwell",51.47787084,-0.126874471
677,"Heath Road, Battersea",51.46866929,-0.146544642
678,"Esmond Street, Putney",51.46231278,-0.211468596
679,"Orbel Street, Battersea",51.47453545,-0.170210533
680,"Westbridge Road, Battersea",51.47768469,-0.170329317
681,"Bishop's Avenue, Fulham",51.47303687,-0.214749808
682,"Crisp Road, Hammersmith",51.48810829,-0.22660621
683,"Dorothy Road, Clapham Junction",51.46506424,-0.163750945
684,"Neville Gill Close, Wandsworth",51.45475251,-0.195197203
685,"Osiers Road, Wandsworth",51.46067005,-0.198735357
686,"Beryl Road, Hammersmith",51.48814438,-0.222456468
687,"Maclise Road, Olympia",51.49760804,-0.21145598
688,"Northfields, Wandsworth",51.46095151,-0.20066766
689,"Spanish Road, Clapham Junction",51.45922541,-0.180884959
690,"Stanley Grove, Battersea",51.47047503,-0.152130083
691,"Erin Close, Walham Green",51.47946386,-0.195777222
692,"Cadogan Close, Victoria Park",51.54211855,-0.028941601
693,"Felsham Road, Putney",51.464786,-0.215618902
694,"Putney Rail Station, Putney",51.46071722,-0.216526155
695,"Islington Green, Angel",51.53638435,-0.102757578
696,"Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921
697,"Charlotte Terrace, Angel",51.53639219,-0.112721065
698,"Shoreditch Court, Haggerston",51.53908372,-0.070329419
699,"Belford House, Haggerston",51.5366541,-0.07023031
700,"Battersea Church Road, Battersea",51.47696496,-0.174347066
701,"Vicarage Crescent, Battersea",51.47287627,-0.176267008
702,"Durant Street, Bethnal Green",51.52868155,-0.065550321
703,"St. Bride Street, Holborn",51.51505991,-0.10534448
704,"Mexfield Road, East Putney",51.45682071,-0.202802098
706,"Snowsfields, London Bridge",51.50215353,-0.083632928
707,"Barons Court Station, West Kensington",51.49021762,-0.215087092
708,"Disraeli Road, Putney",51.46161068,-0.21614583
709,"Montserrat Road, Putney",51.46321128,-0.215550761
710,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594
711,"Everington Street, Fulham",51.48335692,-0.216305546
712,"Mile End Stadium, Mile End",51.51854104,-0.034903714
713,"Hawley Crescent, Camden Town",51.54100708,-0.14326094
714,"Stewart's Road, Wandsworth Road",51.47311696,-0.137235175
715,"Aylward Street, Stepney",51.51563007,-0.049067243
716,"Stainsby Road, Poplar",51.51542791,-0.02356501
717,"Dunston Road, Haggerston",51.53658514,-0.075885686
718,"Ada Street, Hackney Central",51.53571683,-0.060291813
719,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264
720,"Star Road, West Kensington",51.48724429,-0.205279052
721,"Wendon Street, Old Ford",51.53603947,-0.026262677
722,"Finnis Street, Bethnal Green",51.52458353,-0.058631453
723,"Stephendale Road, Sands End",51.46822047,-0.190346493
724,"Alma Road, Wandsworth",51.45799126,-0.184806157
726,"Alfreda Street, Battersea Park",51.47505096,-0.150908371
727,"Chesilton Road, Fulham",51.47569809,-0.20587627
728,"Putney Bridge Road, East Putney",51.46199911,-0.206240805
729,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293
730,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862
731,"Michael Road, Walham Green",51.47727637,-0.189210466
732,"Duke Street Hill, London Bridge",51.50630441,-0.087262995
733,"Park Lane, Mayfair",51.50542628,-0.150817316
734,"Plough Terrace, Clapham Junction",51.46230566,-0.175407201
735,"Grant Road East, Clapham Junction",51.46489445,-0.17302926
736,"Queensdale Road, Shepherd's Bush",51.50659035,-0.216104479
737,"Fulham Broadway, Walham Green",51.47993289,-0.19411695
738,"Imperial Road, Sands End",51.47514228,-0.187278987
739,"Hortensia Road, West Brompton",51.48176572,-0.185273723
740,"Sirdar Road, Avondale",51.51092871,-0.214594781
741,"Freston Road, Avondale",51.5129814,-0.219486603
742,"Blenheim Crescent, Ladbroke Grove",51.51510818,-0.208565479
743,"Oxford Road, Putney",51.46079243,-0.212607684
744,"Ingrave Street, Clapham Junction",51.46745485,-0.172293499
745,"Upcerne Road, West Chelsea",51.47816972,-0.18243547
746,"Lots Road, West Chelsea",51.4795738,-0.17903854
747,"Ormonde Gate, Chelsea",51.48796408,-0.161765173
748,"Hertford Road, De Beauvoir Town",51.53727795,-0.079201849
749,"Haggerston Road, Haggerston",51.53932857,-0.074284675
750,"Culvert Road, Battersea",51.4710956,-0.157850096
751,"Newton Street, Covent Garden",51.51612862,-0.120909408
752,"Manfred Road, East Putney",51.45816465,-0.20600248
753,"Hammersmith Town Hall, Hammersmith",51.49263658,-0.234094148
754,"Grenfell Road, Avondale",51.5129006,-0.214762686
755,"The Vale, Chelsea",51.48512191,-0.174971902
756,"Prince of Wales Drive, Battersea Park",51.47515398,-0.159169801
757,"Harcourt Terrace, West Brompton",51.48795853,-0.187404506
758,"Westbourne Park Road, Portobello",51.51787005,-0.201005397
759,"Broadley Terrace, Marylebone",51.52456169,-0.165668686
760,"Rossmore Road, Marylebone",51.52526975,-0.163795009
761,"Humbolt Road, Fulham",51.48321729,-0.211860644
762,"Storey's Gate, Westminster",51.50070305,-0.129698963
763,"Mile End Park Leisure Centre, Mile End",51.52059714,-0.032566533
764,"St. John's Road, Clapham Junction",51.46239255,-0.16829214
765,"Ranelagh Gardens, Fulham",51.46760141,-0.20682737
766,"Ram Street, Wandsworth",51.45752945,-0.192165613
767,"Santos Road, Wandsworth",51.45705988,-0.200806304
768,"Clapham Common North Side, Clapham Common",51.46134382,-0.159322467
769,"Sandilands Road, Walham Green",51.473611,-0.191803
770,"Gwendwr Road, West Kensington",51.491026,-0.209121
771,"Rifle Place, Avondale",51.509224,-0.216016
772,"Binfield Road, Stockwell",51.47250956,-0.122831913
773,"Tallis Street, Temple",51.511891,-0.107349
774,"Hurlingham Park, Parsons Green",51.470131,-0.20464
775,"Little Brook Green, Brook Green",51.496664,-0.223868
776,"Abyssinia Close, Clapham Junction",51.460333,-0.167029
777,"Limburg Road, Clapham Junction",51.46192307,-0.1652978567
779,"Houndsditch, Aldgate",51.514449,-0.077178979
780,"Imperial Wharf Station, Sands End",51.474665,-0.18316517
781,"Victoria & Albert Museum, South Kensington",51.495898,-0.173009
782,"Halford Road, West Kensington",51.483911,-0.19760944
783,"Monier Road, Hackney Wick",51.5403115,-0.021630359
784,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.00993526
785,"Aquatic Centre, Queen Elizabeth Olympic Park",51.54094,-0.010510565
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717614
787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.01469126
788,"Copper Box Arena, Queen Elizabeth Olympic Park",51.544836,-0.019524752
789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889482
790,"Stratford Station, Stratford",51.541793,-0.00481
792,"Blackfriars Road, Southwark",51.505461,-0.10454093
793,"Cromer Street, Bloomsbury",51.528279,-0.11955857
794,"Lansdowne Way Bus Garage, Stockwell",51.474567,-0.12458
795,"Euston Square Gardens, Euston",51.527068,-0.13186102
796,"Coram Street, Bloomsbury",51.524,-0.12640984
797,"Ossulston Street, Somers Town",51.5293,-0.12827903
798,"Birkenhead Street, King's Cross",51.53019988,-0.1222994408
799,"Kings Gate House, Westminster",51.49769846,-0.1375988963
800,"Sopwith Way, Battersea Park",51.48112194,-0.1490353749
801,"Lavington Street, Bankside",51.50522417,-0.09803181187
802,"Albert Square, Stockwell",51.47659006,-0.1182567891
803,"Southwark Street, Bankside",51.50540994,-0.09834108845
804,"Good's Way, King's Cross",51.53466774,-0.1250786529
805,"Bevington Road, North Kensington",51.52006942,-0.2063383843
806,"Handyside Street, King's Cross",51.53724056,-0.1248073857
807,"Bevington Road West, North Kensington",51.5212,-0.20888818
808,"Stockwell Roundabout, Stockwell",51.47348621,-0.1225556298
809,"Lincoln's Inn Fields, Holborn",51.51627788,-0.1182729916
810,"Tate Modern, Bankside",51.50672529,-0.09880724616
811,"Westferry Circus, Canary Wharf",51.50570304,-0.02777274262
812,"Here East North, Queen Elizabeth Olympic Park",51.54873119,-0.02260655493
813,"New Spring Gardens Walk, Vauxhall",51.48780745,-0.1227596259
814,"Clapham Road, Lingham Street, Stockwell",51.47143307,-0.1236707357
815,"Lambeth Palace Road, Waterloo",51.5000892,-0.1166287007
816,"Here East South, Queen Elizabeth Olympic Park",51.54653279,-0.02059759046
817,"Riverlight South, Nine Elms",51.48133547,-0.1382122959
818,"One Tower Bridge, Bermondsey",51.5031278,-0.07865550737
819,"Belvedere Road 2, South Bank",51.50621,-0.114842
820,"Victory Place, Walworth",51.492807,-0.091938
821,"Battersea Power Station, Battersea Park",51.48350749,-0.1477145574
826,"Allington Street, Victoria",51.496863,-0.1429434
827,"Cranmer Road, Stockwell",51.479601,-0.11147178
828,"Normandy Road, Stockwell",51.473874,-0.11258096
829,"Wynne Road, Stockwell",51.469217,-0.11268674
830,"Sidney Road, Stockwell",51.469202,-0.11902256
831,"St John's Crescent, Brixton",51.466232,-0.11317995
832,"Ferndale Road, Brixton.",51.464019,-0.11578197
833,"Saltoun Road, Brixton",51.460232,-0.11537509
835,"Farringdon Street, Holborn",51.516785,-0.10494775
836,"York Way, Kings Cross",51.541596,-0.12544145
838,"Fore Street Avenue, Guildhall",51.518093,-0.0914017
839,"Sea Containers, South Bank",51.508033,-0.10682363
